location_id,name,locality,timezone,country_code,provider_name,isMobile,isMonitor,latitude,longitude
61739,"Houston, TX",,America/Chicago,US,houston beaco2n,False,False,29.72093,-95.26167
61740,"Houston, TX",,America/Chicago,US,houston beaco2n,False,False,29.76407,-95.272014
61741,"Richmond, CA",,America/Los_Angeles,US,richmond beaco2n,False,False,37.94088,-122.31388
61742,"Richmond, CA",,America/Los_Angeles,US,richmond beaco2n,False,False,38.0077,-122.2732
61743,"Richmond, CA",,America/Los_Angeles,US,richmond beaco2n,False,False,37.960111,-122.356806
61744,"Richmond, CA",,America/Los_Angeles,US,richmond beaco2n,False,False,37.9628,-122.337734
61745,"Richmond, CA",,America/Los_Angeles,US,richmond beaco2n,False,False,37.91311,-122.33429
61746,"Richmond, CA",,America/Los_Angeles,US,richmond beaco2n,False,False,37.92761,-122.35944
61748,"Richmond, CA",,America/Los_Angeles,US,richmond beaco2n,False,False,37.99481,-122.335277
61749,"Richmond, CA",,America/Los_Angeles,US,richmond beaco2n,False,False,37.952812,-122.347048
61750,"Richmond, CA",,America/Los_Angeles,US,richmond beaco2n,False,False,37.96694,-122.297777
61751,"Richmond, CA",,America/Los_Angeles,US,richmond beaco2n,False,False,37.9857,-122.3077
61752,"Richmond, CA",,America/Los_Angeles,US,richmond beaco2n,False,False,37.9628,-122.337734
61753,"Richmond, CA",,America/Los_Angeles,US,richmond beaco2n,False,False,37.9335,-122.3375
61754,"Richmond, CA",,America/Los_Angeles,US,richmond beaco2n,False,False,37.94003,-122.36472
61755,"Richmond, CA",,America/Los_Angeles,US,richmond beaco2n,False,False,37.924805,-122.3811
61756,"Richmond, CA",,America/Los_Angeles,US,richmond beaco2n,False,False,38.00761,-122.25277
61758,"Richmond, CA",,America/Los_Angeles,US,richmond beaco2n,False,False,38.00153,-122.289166
61759,"Richmond, CA",,America/Los_Angeles,US,richmond beaco2n,False,False,37.9735,-122.274806
61760,"Richmond, CA",,America/Los_Angeles,US,richmond beaco2n,False,False,37.9903,-122.2907
73667,Technology Center,,America/New_York,US,CMU,False,False,40.432638,-79.965245
160539,SLO Roberto,San Luis Obispo-Paso Robles,America/Los_Angeles,US,AirNow,False,True,35.259473,-120.644493
219609,Cranberry,,America/New_York,US,CMU,False,False,40.716581,-80.11694
220319,Temporary PM2.5 Cres,,America/Los_Angeles,US,AirNow,False,True,35.526644,-120.521368
220534,Newport-Calispel,,America/Los_Angeles,US,AirNow,False,True,48.181952,-117.053102
221303,Great Plains,KIOWA,America/Chicago,US,AirNow,False,True,34.745832,-98.967698
221324,Roosevelt High Schoo,Portland-Vancouver-Beaverton,America/Los_Angeles,US,AirNow,False,True,45.5901,-122.73762
221401,BV,Ogden-Clearfield,America/Denver,US,AirNow,False,True,40.897999,-111.88549800000001
221664,Jackson SLAMS,Jackson,America/Denver,US,AirNow,False,True,43.457764,-110.797994
221850,Portland Lane Middle,MULTNOMAH,America/Los_Angeles,US,AirNow,False,True,45.47142,-122.60147
222827,Portland Benson High,Portland-Vancouver-Beaverton,America/Los_Angeles,US,AirNow,False,True,45.5273,-122.651
222877,CAPCOG Round Rock Br,Austin-Round Rock,America/Chicago,US,AirNow,False,True,30.513854,-97.666703
223100,Auburn 29th St,KING,America/Los_Angeles,US,AirNow,False,True,47.2814,-122.2233
223293,Garrett Jr. High,Las Vegas-Paradise,America/Los_Angeles,US,AirNow,False,True,35.969848,-114.835007
223314,SF-USD,Sioux Falls,America/Chicago,US,AirNow,False,True,43.59901,-96.78331
223829,WeymouthFR,Boston-Cambridge-Quincy,America/New_York,US,AirNow,False,True,42.241229,-70.963346
224316,Milwaukee-UWM UPark,Milwaukee-Waukesha-West Allis,America/Chicago,US,AirNow,False,True,43.09455,-87.90145
224972,Chelsea HP,Boston-Cambridge-Quincy,America/New_York,US,AirNow,False,True,42.387222,-71.026111
224988,Santa Maria,Santa Barbara-Santa Maria,America/Los_Angeles,US,AirNow,False,True,34.890667,-120.432844
225301,Portland Lincoln Hig,Portland-Vancouver-Beaverton,America/Los_Angeles,US,AirNow,False,True,45.5187,-122.6881
225695,Kessler,MC CLAIN,America/Chicago,US,AirNow,False,True,34.984686,-97.522753
226149,Rossville-Williams S,Chattanooga,America/New_York,US,AirNow,False,True,34.9784,-85.2943
226626,Aspen Pumphouse,PITKIN,America/Denver,US,AirNow,False,True,39.196271,-106.8364
226713,Liberty High School,Las Vegas-Paradise,America/Los_Angeles,US,AirNow,False,True,35.987908,-115.14885
226745,Adams-Birch,ADAMS,America/Denver,US,AirNow,False,True,39.8281,-104.93645
226786,Calveras Road,,America/Los_Angeles,US,AirNow,False,True,37.553055,-121.843888
226890,Laramie I-80 Mobile,,America/Denver,US,AirNow,False,True,41.324166,-105.614888
227408,San Juan Bautista AM,SAN BENITO,America/Los_Angeles,US,AirNow,False,True,36.841488,-121.533444
227542,Walnut Rec.,CLARK,America/Los_Angeles,US,AirNow,False,True,36.214465,-115.091437
227834,Rock Springs SLAMS,Rock Springs,America/Denver,US,AirNow,False,True,41.592591,-109.220125
227835,Lander SLAMS,Riverton,America/Denver,US,AirNow,False,True,42.842227,-108.735562
228250,Red Lodge,,America/Denver,US,AirNow,False,True,45.169444,-109.258889
228304,Utah Tech. Center,Salt Lake City,America/Denver,US,AirNow,False,True,40.7771,-111.94499999999996
228376,Lake Park,Salt Lake City,America/Denver,US,AirNow,False,True,40.709867,-112.008664
228377,Prison Site,Salt Lake City,America/Denver,US,AirNow,False,True,40.807897,-112.087717
228404,Temporary PM2.5,,America/Los_Angeles,US,AirNow,False,True,35.32121,-120.6824
228437,Bryan Finfeather Roa,College Station-Bryan,America/Chicago,US,AirNow,False,True,30.627409,-96.362842
228719,Eastern Band of Cher,SWAIN,America/New_York,US,AirNow,False,True,35.498711,-83.310242
228793,Gillette SLAMS,Gillette,America/Denver,US,AirNow,False,True,44.288005,-105.517022
228991,Houston Harvard Stre,Houston-Sugar Land-Baytown,America/Chicago,US,AirNow,False,True,29.772915,-95.395785
229389,Kemmerer Mobile,LINCOLN,America/Denver,US,AirNow,False,True,41.783083,-110.53788799999998
229509,MMCA82021,,America/Los_Angeles,US,AirNow,False,True,38.545629,-119.478829
229693,Toms River,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,39.994908,-74.170447
229699,MMNPS1031,,America/Los_Angeles,US,AirNow,False,True,40.79832,-124.157267
229799,Rochester Near-road,MONROE,America/New_York,US,AirNow,False,True,43.145021,-77.557608
230814,Bakersfield - Golden,Bakersfield,America/Los_Angeles,US,AirNow,False,True,35.3853,-119.014702
230820,Merced-M St,Merced,America/Los_Angeles,US,AirNow,False,True,37.30833,-120.480361
231119,Lone Pine,INYO,America/Los_Angeles,US,AirNow,False,True,36.607215,-118.05473
231766,Waikoloa-21,HAWAII,Pacific/Honolulu,US,AirNow,False,True,19.977467,-155.798067
231786,Willow Creek,AIR,America/Los_Angeles,US,AirNow,False,True,40.94676,-123.63657
231923,Brewster Mobile,047,America/Los_Angeles,US,AirNow,False,True,48.09868,-119.7796
231931,Laramie SLAMS,Laramie,America/Denver,US,AirNow,False,True,41.308825,-105.549137
231942,Cashmere Mobile,007,America/Los_Angeles,US,AirNow,False,True,47.519989,-120.473349
232345,Corcoran,Hanford-Corcoran,America/Los_Angeles,US,AirNow,False,True,36.102219,-119.566002
232484,Clairton Sewage Plant,,America/New_York,US,CMU,False,False,40.304123,-79.882837
232535,Fort Worth CA Parkwa,Dallas-Fort Worth-Arlington,America/Chicago,US,AirNow,False,True,32.664739,-97.337983
232844,East Chicago - Marin,Chicago-Naperville-Joliet,America/Chicago,US,AirNow,False,True,41.653446,-87.435435
233545,Portland SE 12th and,Portland-Vancouver-Beaverton,America/Los_Angeles,US,AirNow,False,True,45.51421,-122.653294
233579,Ellensburg_Mobile,,America/Los_Angeles,US,AirNow,False,True,46.993825,-120.544932
233585,Portland McDaniel Hi,Portland-Vancouver-Beaverton,America/Los_Angeles,US,AirNow,False,True,45.5418,-122.5795
233610,Miles City,,America/Denver,US,AirNow,False,True,46.396944,-105.862777
234256,MMCA82041,,America/Los_Angeles,US,AirNow,False,True,40.882734,-121.653972
234352,Skyview,Orlando-Kissimmee,America/New_York,US,AirNow,False,True,28.453167,-81.397139
234353,Delray Beach,PALM BEACH,America/New_York,US,AirNow,False,True,26.456944,-80.092778
234354,Lamstein Lane,PALM BEACH,America/New_York,US,AirNow,False,True,26.687606,-80.219619
234355,Paynes Prairie Farm,Gainesville,America/New_York,US,AirNow,False,True,29.56615,-82.266066
234532,Pennsuco,,America/New_York,US,AirNow,False,True,25.899167,-80.382778
234533,Kendall,,America/New_York,US,AirNow,False,True,25.68333,-80.399722
234540,Doherty Hall,,America/New_York,US,CMU,False,False,40.44274,-79.944064
234614,Fresno-Foundry Park,Fresno,America/Los_Angeles,US,AirNow,False,True,36.71088,-119.77743
234620,MMCA82003,,America/Los_Angeles,US,AirNow,False,True,39.019318,-122.915211
234621,MMCA82009,,America/Los_Angeles,US,AirNow,False,True,37.442887,-119.993405
235239,Thermopolis Mobile B,,America/Denver,US,AirNow,False,True,43.627929,-108.218095
268985,Carthage,HAMILTON,America/New_York,US,AirNow,False,True,39.194331,-84.478974
268986,Lower Price Hill,HAMILTON,America/New_York,US,AirNow,False,True,39.10492,-84.55117
269248,Catawba Longhouse,,America/New_York,US,AirNow,False,True,34.9127,-80.8745
269725,Bakersfield-Westwind,KERN,America/Los_Angeles,US,AirNow,False,True,35.377,-119.044028
269982,Youngstown State,MAHONING,America/New_York,US,AirNow,False,True,41.106182,-80.640576
270295,Sandersville,WASHINGTON,America/New_York,US,AirNow,False,True,32.9672,-82.807
270699,Stockton - Universit,Stockton,America/Los_Angeles,US,AirNow,False,True,37.961578,-121.281414
270705,Sunriver Three River,DESCHUTES,America/Los_Angeles,US,AirNow,False,True,43.868956,-121.434248
270706,Bend Pine Ridge Elem,Bend,America/Los_Angeles,US,AirNow,False,True,44.024283,-121.330964
270709,REST - LESTER BUILDI,Winchester,America/New_York,US,AirNow,False,True,39.28102,-78.08157
270711,Bend Ponderosa Eleme,Bend,America/Los_Angeles,US,AirNow,False,True,44.093619,-121.272518
270716,Sipayik,WASHINGTON,America/New_York,US,AirNow,False,True,44.963459,-67.060476
270738,Lostwood NWR,BURKE,America/Chicago,US,AirNow,False,True,48.64189900000001,-102.402199
270739,Beulah North,MERCER,America/North_Dakota/Beulah,US,AirNow,False,True,47.29860000000001,-101.76689999999999
270740,Bismarck Residential,Bismarck,America/Chicago,US,AirNow,False,True,46.825300000000006,-100.7681
270741,Hannover,OLIVER,America/North_Dakota/Center,US,AirNow,False,True,47.1858,-101.42809999999999
270742,RYDER,WARD,America/Chicago,US,AirNow,False,True,47.94086099999999,-101.57158300000002
270743,TRNP-NU,MC KENZIE,America/Chicago,US,AirNow,False,True,47.60110000000001,-103.26419999999999
270744,Fargo NW,Fargo,America/Chicago,US,AirNow,False,True,46.933601,-96.854698
270772,Homestead NHP,GAGE,America/Chicago,US,AirNow,False,True,40.28506,-96.82431
270808,Big Bear,Riverside-San Bernardino-Ontario,America/Los_Angeles,US,AirNow,False,True,34.264706,-116.861653
270809,Bear Gulch,,America/Denver,US,AirNow,False,True,46.578568,-112.079772
270811,Dover,Dover,America/New_York,US,AirNow,False,True,39.155,-75.518056
270816,LaGrande Cannon,,America/Denver,US,AirNow,False,True,46.597282,-112.065026
270817,Pioneer Park,,America/Denver,US,AirNow,False,True,46.58432,-112.041621
270826,Lake Montebello,BALTIMORE (CITY),America/New_York,US,AirNow,False,True,39.33746,-76.58905
272732,A88W8NWB,,America/Denver,US,Clarity,False,False,39.751182,-104.987635
272734,A2JCKC55,,America/Denver,US,Clarity,False,False,39.7810048,-104.9554483
272736,AQFDY030,,America/Denver,US,Clarity,False,False,39.751182,-104.987632
272737,AWCJB9CN,,America/Denver,US,Clarity,False,False,39.7809987,-104.9554417
272755,AJGLJY0D,,America/Denver,US,Clarity,False,False,39.751182,-104.987636
272756,AKLZ678D,,America/Denver,US,Clarity,False,False,39.751182,-104.987633
272759,AHHQ76RH,,America/Denver,US,Clarity,False,False,39.751182,-104.987637
272761,ADGWF7NQ,,America/Denver,US,Clarity,False,False,39.751182,-104.987634
272799,AF8S4S0W,,America/Los_Angeles,US,Clarity,False,False,37.937,-122.3517
275695,AHJKH1S6,,America/Denver,US,Clarity,False,False,39.66181,-105.06915
275696,ASMNSDJ8,,America/Denver,US,Clarity,False,False,39.66816,-105.0231
279885,Cody SLAMS,PARK,America/Denver,US,AirNow,False,True,44.524642,-109.068507
288307,Visalia - W Ashland,Visalia-Porterville,America/Los_Angeles,US,AirNow,False,True,36.30815,-119.31289999999998
290486,8544 - Roybal Lc,,America/Los_Angeles,US,Clarity,False,False,34.06177624,-118.2548703
290493,5857 - 107Th St El,,America/Los_Angeles,US,Clarity,False,False,33.94018143,-118.2724937
290494,2945 - Century Pk El,,America/Los_Angeles,US,Clarity,False,False,33.93643353,-118.3198044
290497,3548 - Elizabeth Learning Ctr,,America/Los_Angeles,US,Clarity,False,False,33.96405384,-118.1833671
290509,6192 - Ranchito El,,America/Los_Angeles,US,Clarity,False,False,34.21478034,-118.4338051
290514,6288 - Rio Vista Elementary,,America/Los_Angeles,US,Clarity,False,False,34.1474325,-118.3688272
290516,6685 - Sheridan St El,,America/Los_Angeles,US,Clarity,False,False,34.0494627,-118.2079853
290527,Gulf ES (4315),,America/Los_Angeles,US,Clarity,False,False,33.78548487,-118.272723
290539,5014 - Loyola Village Elementary,,America/Los_Angeles,US,Clarity,False,False,33.95755496,-118.421108
290548,4521 - Hesby Oaks,,America/Los_Angeles,US,Clarity,False,False,34.16132205,-118.4725921
290556,3959 - 42Nd St El,,America/Los_Angeles,US,Clarity,False,False,34.0063417,-118.3220053
290562,7781 - Wilmington Pk El,,America/Los_Angeles,US,Clarity,False,False,33.78616669,-118.2457519
290579,4764 - Lanai Road Elementary,,America/Los_Angeles,US,Clarity,False,False,34.14907151,-118.493138
290586,5986 - Palms El,,America/Los_Angeles,US,Clarity,False,False,34.0260643,-118.40747
290592,6137 - Point Fermin Elementary,,America/Los_Angeles,US,Clarity,False,False,33.7142556,-118.2902397
290598,4315 - Gulf El,,America/Los_Angeles,US,Clarity,False,False,33.78548487,-118.272723
290612,8664 - Gardena Sh,,America/Los_Angeles,US,Clarity,False,False,33.86839575,-118.2967569
290613,Sheridan St ES (6685),,America/Los_Angeles,US,Clarity,False,False,34.0494627,-118.2079853
290617,2383 - Esperanza El,,America/Los_Angeles,US,Clarity,False,False,34.05495895,-118.2716824
290619,4790 - Lassen Es,,America/Los_Angeles,US,Clarity,False,False,34.24714121,-118.4598343
290627,4096 - Gates El,,America/Los_Angeles,US,Clarity,False,False,34.07282985,-118.2058089
290631,2603 - Buchanan El,,America/Los_Angeles,US,Clarity,False,False,34.11908877,-118.2064522
290647,5342 - Monlux El,,America/Los_Angeles,US,Clarity,False,False,34.18168176,-118.4099643
290669,6425 - Rowan El,,America/Los_Angeles,US,Clarity,False,False,34.0286054,-118.1868189
290676,7562 - Vintage Math/Sci Mag,,America/Los_Angeles,US,Clarity,False,False,34.25188797,-118.4772968
291015,Lone Pine,INYO,America/Los_Angeles,US,AirNow,False,True,36.607215,-118.05473
292229,Morrisania,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,40.8367,-73.9214
295385,Duncanville Middle S,Tuscaloosa,America/Chicago,US,AirNow,False,True,33.095379,-87.481507
296393,Wade School,CUMBERLAND,America/New_York,US,AirNow,False,True,35.1487,-78.7068
304623,North Charleston F.S,CHARLESTON,America/New_York,US,AirNow,False,True,32.84,-79.96
309893,Blair,WASHINGTON,America/Chicago,US,AirNow,False,True,41.550658,-96.146622
310107,Escalante,,America/Denver,US,AirNow,False,True,37.771861,-111.61541
314281,TRPA Office,DOUGLAS,America/Los_Angeles,US,AirNow,False,True,38.966434,-119.931016
315278,Popham Beach SP,SAGADAHOC,America/New_York,US,AirNow,False,True,43.736277,-69.797654
315350,EBAM 1002,,America/Los_Angeles,US,AirNow,False,True,36.607711,-118.06215
317307,Richmond City Near R,Richmond,America/New_York,US,AirNow,False,True,37.59088,-77.46925
326060,PM2.5 Mammoth Lakes,GBU,America/Los_Angeles,US,AirNow,False,True,37.645984,-118.966677
327243,Mammoth Lakes,MONO,America/Los_Angeles,US,AirNow,False,True,37.645718,-118.966515
329539,Nature Center,BOONE,America/New_York,US,AirNow,False,True,38.967461,-84.721483
331744,Spring Mountain Yout,CLARK,America/Los_Angeles,US,AirNow,False,True,36.318409,-115.584076
331899,MMCA82026,,America/Los_Angeles,US,AirNow,False,True,38.473439,-121.37798
339909,Rule,Knoxville,America/New_York,US,AirNow,False,True,35.97773,-83.9504
345300,Ojo De Agua C1021,El Paso,America/Denver,US,AirNow,False,True,31.862441,-106.547562
351827,AXJXGCPF,,America/Los_Angeles,US,Clarity,False,False,34.19444,-118.157795
352169,Central Ave.,,America/Los_Angeles,US,Clarity,False,False,33.93129,-118.25421
352228,Imperial Hwy.,,America/Los_Angeles,US,Clarity,False,False,33.92907,-118.2309
352243,Weigand Ave.,,America/Los_Angeles,US,Clarity,False,False,33.942,-118.22972
353524,Placerville - Canal,Sacramento--Arden-Arcade--Roseville,America/Los_Angeles,US,AirNow,False,True,38.730278,-120.813697
353973,Vermillion,CLAY,America/Chicago,US,AirNow,False,True,42.789453,-96.903867
355296,Torres Martinez Admi,N/A,America/Los_Angeles,US,AirNow,False,True,33.561122,-116.153561
355297,Salton Sea Beach,N/A,America/Los_Angeles,US,AirNow,False,True,33.37911,-116.016056
356091,Salem Chemeketa Comm,Salem,America/Los_Angeles,US,AirNow,False,True,44.976568,-122.976308
356092,Toledo NE Hwy20 & NW,LINCOLN,America/Los_Angeles,US,AirNow,False,True,44.624399,-123.940064
356093,Woodburn Chemeketa C,Salem,America/Los_Angeles,US,AirNow,False,True,45.143141,-122.854708
356680,MMCA82037,CA8 - ARB,America/Los_Angeles,US,AirNow,False,True,38.56095,-121.507008
357252,Corvallis EPA Office,BENTON,America/Los_Angeles,US,AirNow,False,True,44.565803,-123.292706
357253,Tillamook Jr High Sc,TILLAMOOK,America/Los_Angeles,US,AirNow,False,True,45.454722,-123.82
358021,Austin North Interst,Austin-Round Rock,America/Chicago,US,AirNow,False,True,30.35386,-97.69166
358628,Yoder,GOSHEN,America/Denver,US,AirNow,False,True,41.918225,-104.295324
361613,Quincy,,America/Los_Angeles,US,AirNow,False,True,39.9372,-120.9378
364071,McMinnville High Sch,YAMHILL,America/Los_Angeles,US,AirNow,False,True,45.21956,-123.19298
364912,Peshastin Mobile,,America/Los_Angeles,US,AirNow,False,True,47.566775,-120.60098
367405,Von Ormy Highway 16,San Antonio,America/Chicago,US,AirNow,False,True,29.162942,-98.589126
367406,Hopkinsville,CHRISTIAN,America/Chicago,US,AirNow,False,True,36.911667,-87.323608
367407,Edinburg C1046,McAllen-Edinburg-Mission,America/Chicago,US,AirNow,False,True,26.288622,-98.152066
367408,Corpus Christi Huisa,Corpus Christi,America/Chicago,US,AirNow,False,True,27.8042,-97.4314
367410,Smiths Grove,WARREN,America/Chicago,US,AirNow,False,True,37.04926,-86.21487
367930,Santa Rosa Rancheria,N/A,America/Los_Angeles,US,AirNow,False,True,36.233333,-119.765083
369994,Soap Lake,GRANT,America/Los_Angeles,US,AirNow,False,True,47.385564,-119.489855
371685,Prosser-Highland Dr,BENTON,America/Los_Angeles,US,AirNow,False,True,46.2089,-119.75267
387315,Union City High Scho,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,40.770908,-74.036218
391818,Paterson,New York-Northern New Jersey-Long Island,America/New_York,US,AirNow,False,True,40.918381,-74.168092
394208,Fort McIntosh,BEAVER,America/New_York,US,AirNow,False,True,40.691857,-80.299211
398948,North Braddock,Pittsburgh,America/New_York,US,AirNow,False,True,40.402267,-79.860942
399045,NAALEHU,HAWAII,Pacific/Honolulu,US,AirNow,False,True,19.060655,-155.579159
399157,LEILANI,HAWAII,Pacific/Honolulu,US,AirNow,False,True,19.465,-154.914
401517,Kailua-Kona,HAWAII,Pacific/Honolulu,US,AirNow,False,True,19.618158,-155.971242
402364,Clairton,Pittsburgh,America/New_York,US,AirNow,False,True,40.294381,-79.885303
402369,Avalon,Pittsburgh,America/New_York,US,AirNow,False,True,40.499789,-80.071347
454920,PUBLIC WORKS,POLK,America/Chicago,US,AirNow,False,True,41.667032,-93.599221
466157,Sunny Acres,DUVAL,America/New_York,US,AirNow,False,True,30.354614,-81.547789
483296,ASHLAND,CLAY,America/Chicago,US,AirNow,False,True,33.2811,-85.8022
494922,Tidewater Regional O,VIRGINIA BEACH,America/New_York,US,AirNow,False,True,36.84188,-76.18123
494923,Northern VA Near Roa,FAIRFAX,America/New_York,US,AirNow,False,True,38.7684,-77.18347
496096,Port Richmond,RICHMOND,America/New_York,US,AirNow,False,True,40.63306,-74.137156
515926,Oakwood,PINELLAS,America/New_York,US,AirNow,False,True,28.141944,-82.74
515927,Derby Lane,PINELLAS,America/New_York,US,AirNow,False,True,27.863583,-82.623483
550318,Pechanga Reservation,RIVERSIDE,America/Los_Angeles,US,AirNow,False,True,33.447867,-117.088649
560579,Mechanicsburg,New Castle,America/Indiana/Indianapolis,US,AirNow,False,True,40.009544,-85.52347
561083,New Albany - 4H Road,Louisville,America/Kentucky/Louisville,US,AirNow,False,True,38.3178,-85.8333
606552,Irmo DJJ,RICHLAND,America/New_York,US,AirNow,False,True,34.075687,-81.124988
617545,Lancaster-Fairground,LOS ANGELES,America/Los_Angeles,US,AirNow,False,True,34.7254,-118.1786
631834,La Posta Band of Ind,San Diego-Carlsbad-San Marcos,America/Los_Angeles,US,AirNow,False,True,32.72519,-116.36441
648516,Newark,NEW CASTLE,America/New_York,US,AirNow,False,True,39.691962,-75.761299
648561,RIVER ROAD PARK; BEL,Philadelphia-Camden-Wilmington,America/New_York,US,AirNow,False,True,39.7611,-75.4919
648882,EBAM 0,,America/Los_Angeles,US,AirNow,False,True,32.812815,-117.118742
665678,North HS,SUMMIT,America/New_York,US,AirNow,False,True,41.103028,-81.496253
681167,Oso Flaco,SAN LUIS OBISPO,America/Los_Angeles,US,AirNow,False,True,35.009375,-120.601687
693070,Mojave - Pat Ave,Bakersfield,America/Los_Angeles,US,AirNow,False,True,35.04944,-118.18892999999998
788805,BOSTON-Chinatown,Boston-Cambridge-Quincy,America/New_York,US,AirNow,False,True,42.349954,-71.059194
855134,Harriman Road Mobile,Cheyenne,America/Denver,US,AirNow,False,True,41.095,-105.1725
875165,Moab #7,GRAND,America/Denver,US,AirNow,False,True,38.566055,-109.537167
887649,Nampa Ridgecrest,CANYON,America/Boise,US,AirNow,False,True,43.59934,-116.52887
920998,Eastside,Chattanooga,America/New_York,US,AirNow,False,True,35.102773,-85.162399
920999,Soddy Daisy,Chattanooga,America/New_York,US,AirNow,False,True,35.233655,-85.181864
921000,3A-PM2.5,Chattanooga,America/New_York,US,AirNow,False,True,35.102573,-85.162196
921001,Bristol,Elkhart-Goshen,America/Indiana/Indianapolis,US,AirNow,False,True,41.716959,-85.824696
921006,Eastwood,Phoenix-Mesa-Scottsdale,America/Phoenix,US,AirNow,False,True,33.41046,-112.002642
921008,Fresno-Pacific,Fresno,America/Los_Angeles,US,AirNow,False,True,36.72622,-119.73249
921009,FWB Stillwell Park,Fort Walton Beach-Crestview-Destin,America/Chicago,US,AirNow,False,True,30.444368,-86.609567
921010,Havre,HILL,America/Denver,US,AirNow,False,True,48.540373,-109.684432
921012,Kalispell,FLATHEAD,America/Denver,US,AirNow,False,True,48.200514,-114.305478
921013,Miles City,CUSTER,America/Denver,US,AirNow,False,True,46.411444,-105.812694
921014,Pennsuco,MIAMI - DADE,America/New_York,US,AirNow,False,True,25.8975,-80.38
921015,Pueblo West,Pueblo,America/Denver,US,AirNow,False,True,38.30333,-104.7225
921016,Quincy,PLUMAS,America/Los_Angeles,US,AirNow,False,True,39.9395,-120.9443
921018,Trenton,Trenton-Ewing,America/New_York,US,AirNow,False,True,40.222421,-74.763167
921019,White Springs Plant,HAMILTON,America/New_York,US,AirNow,False,True,30.426029,-82.795356
921020,Clemmons Middle,Winston-Salem,America/New_York,US,AirNow,False,True,36.025981,-80.34225
921021,Hattie Avenue,Winston-Salem,America/New_York,US,AirNow,False,True,36.110932999999996,-80.22441100000002
921022,Siskin Dr,Chattanooga,America/New_York,US,AirNow,False,True,35.051006,-85.292867
921092,Albany,Muncie,America/Indiana/Indianapolis,US,AirNow,False,True,40.3,-85.245556
921093,Anderson-Eastside El,Anderson,America/Indiana/Indianapolis,US,AirNow,False,True,40.125557,-85.652222
921095,Avon,Indianapolis,America/Indiana/Indianapolis,US,AirNow,False,True,39.7589,-86.3972
921104,Boonville,Evansville,America/Chicago,US,AirNow,False,True,38.0519,-87.2783
921110,Dayville,Evansville,America/Chicago,US,AirNow,False,True,37.9536,-87.29
921112,Elkhart-Prairie St.,Elkhart-Goshen,America/Indiana/Indianapolis,US,AirNow,False,True,41.656944,-85.96833
921116,Evansville-Buena Vis,Evansville,America/Chicago,US,AirNow,False,True,38.0133,-87.5772
921117,Evansville-Lloyd,Evansville,America/Chicago,US,AirNow,False,True,37.977222,-87.59639
921118,Flora,Lafayette,America/Indiana/Indianapolis,US,AirNow,False,True,40.540556,-86.553056
921119,Gary-IITRI,Chicago-Naperville-Joliet,America/Chicago,US,AirNow,False,True,41.6067,-87.3047
921121,Granger-Beckley St.,South Bend-Mishawaka,America/Indiana/Indianapolis,US,AirNow,False,True,41.75487,-86.11009
921124,Indpls-Harding St,Indianapolis,America/Indiana/Indianapolis,US,AirNow,False,True,39.7489,-86.1861
921125,Indpls-Washington Pa,Indianapolis,America/Indiana/Indianapolis,US,AirNow,False,True,39.8108,-86.11469999999998
921126,Inglefield,Evansville,America/Chicago,US,AirNow,False,True,38.1139,-87.5369
921133,LaPorte-E. Lincolnwa,Michigan City-La Porte,America/Chicago,US,AirNow,False,True,41.6292,-86.6847
921136,Leopold,PERRY,America/Indiana/Tell_City,US,AirNow,False,True,38.1131,-86.6036
921137,Libby Courthouse,LINCOLN,America/Denver,US,AirNow,False,True,48.3841,-115.548
921142,Michigan City-4th St,Michigan City-La Porte,America/Chicago,US,AirNow,False,True,41.7169,-86.9075
921143,MMCA82003,CA8 - ARB,America/Los_Angeles,US,AirNow,False,True,38.247335,-119.220006
921149,Near Road,Providence-New Bedford-Fall River,America/New_York,US,AirNow,False,True,41.76988,-71.428489
921150,New Albany,Louisville,America/Kentucky/Louisville,US,AirNow,False,True,38.3081,-85.8342
921151,Newport-Calispel,PEND OREILLE,America/Los_Angeles,US,AirNow,False,True,48.181245,-117.052746
921152,Ogden Dunes,Chicago-Naperville-Joliet,America/Chicago,US,AirNow,False,True,41.6175,-87.1992
921156,PittsfieldES,BERKSHIRE,America/New_York,US,AirNow,False,True,42.453035,-73.238776
921157,Portage-Hwy 12,Chicago-Naperville-Joliet,America/Chicago,US,AirNow,False,True,41.6167,-87.1458
921158,Portola,PLUMAS,America/Los_Angeles,US,AirNow,False,True,39.808334,-120.471664
921160,Sandcut,Terre Haute,America/Indiana/Indianapolis,US,AirNow,False,True,39.5642,-87.3253
921161,St. Philips,Evansville,America/Chicago,US,AirNow,False,True,38.0053,-87.7183
921165,Terre Haute-Lafayett,Terre Haute,America/Indiana/Indianapolis,US,AirNow,False,True,39.4861,-87.4014
921166,Valparaiso,Chicago-Naperville-Joliet,America/Chicago,US,AirNow,False,True,41.5114,-87.0353
921171,Whitestown,Indianapolis,America/Indiana/Indianapolis,US,AirNow,False,True,39.9975,-86.395278
922198,Sandpoint,BONNER,America/Los_Angeles,US,AirNow,False,True,48.272,-116.569
923364,Rio Vista ES (6288),,America/Los_Angeles,US,Clarity,False,False,34.14764,-118.36771
